Query,Subject,Percentage identity
AlmaEM3_01640,BB08-1_01660,99.896
AlmaEM3_01650,LA-Y3C_01630,100
AlmaEM3_01650,BBI64_21600,100
AlmaEM3_01650,BB08-1_01670,100
AlmaEM3_01650,BB01_17040,100
AlmaEM3_01660,LA-Y3C_01640,100
AlmaEM3_01660,BBI64_21590,100
AlmaEM3_01660,BB08-1_01680,100
AlmaEM3_01660,BB01_17030,100
AlmaEM3_01680,BBI64_21570,100
AlmaEM3_01680,BB08-1_01700,100
AlmaEM3_01680,BB01_17010,100
AlmaEM3_01680,LA-Y3C_01660,99.931
AlmaEM3_01690,LA-Y3C_01670,100
AlmaEM3_01690,BBI64_21560,100
AlmaEM3_01690,BB08-1_01710,100
AlmaEM3_01690,BB01_17000,100
AlmaEM3_01700,LA-Y3C_01680,100
AlmaEM3_01700,BBI64_21550,100
AlmaEM3_01700,BB08-1_01720,100
AlmaEM3_01700,BB01_16990,100
AlmaEM3_01710,LA-Y3C_01690,100
AlmaEM3_01710,BBI64_21540,100
AlmaEM3_01710,BB08-1_01730,100
AlmaEM3_01710,BB01_16980,100
AlmaEM3_01710,LA-Y3C_01700,100
AlmaEM3_01710,BBI64_21530,100
AlmaEM3_01710,BB08-1_01740,100
AlmaEM3_01710,BB01_16970,100
AlmaEM3_01720,LA-Y3C_01700,100
AlmaEM3_01720,BBI64_21530,100
AlmaEM3_01720,BB08-1_01740,100
AlmaEM3_01720,BB01_16970,100
AlmaEM3_01720,LA-Y3C_01690,100
AlmaEM3_01720,BBI64_21540,100
AlmaEM3_01720,BB08-1_01730,100
AlmaEM3_01720,BB01_16980,100
AlmaEM3_01730,LA-Y3C_01720,100
AlmaEM3_01730,BBI64_21520,100
AlmaEM3_01730,BB08-1_01760,100
AlmaEM3_01730,BB01_16950,100
AlmaEM3_01740,LA-Y3C_01730,100
AlmaEM3_01740,BB08-1_01770,100
AlmaEM3_01740,BB01_16940,100
AlmaEM3_01740,BBI64_21510,99.27
AlmaEM3_01750,BB01_16930,100
AlmaEM3_01750,LA-Y3C_01740,99.841
AlmaEM3_01750,BBI64_21510,99.841
AlmaEM3_01750,BB08-1_01780,99.683
AlmaEM3_01760,LA-Y3C_01750,100
AlmaEM3_01760,BBI64_21500,100
AlmaEM3_01760,BB08-1_01790,100
AlmaEM3_01760,BB01_16920,100
AlmaEM3_01770,LA-Y3C_01760,100
AlmaEM3_01770,BBI64_21490,100
AlmaEM3_01770,BB01_16910,100
AlmaEM3_01770,BB08-1_01800,99.833
AlmaEM3_01780,BB08-1_01810,100
AlmaEM3_01780,BB01_16900,100
AlmaEM3_01780,LA-Y3C_01770,99.779
AlmaEM3_01780,BBI64_21480,99.779
AlmaEM3_01790,LA-Y3C_01780,100
AlmaEM3_01790,BBI64_21470,100
AlmaEM3_01790,BB01_16890,100
AlmaEM3_01790,BB08-1_01820,99.896
AlmaEM3_01800,LA-Y3C_01790,100
AlmaEM3_01800,BBI64_21460,100
AlmaEM3_01800,BB01_16880,100
AlmaEM3_01800,BB08-1_01830,99.721
AlmaEM3_01810,LA-Y3C_01800,100
AlmaEM3_01810,BBI64_21450,100
AlmaEM3_01810,BB01_16870,100
AlmaEM3_01810,BB08-1_01840,99.029
AlmaEM3_01820,LA-Y3C_01810,100
AlmaEM3_01820,BB01_16860,100
AlmaEM3_01820,BB08-1_01850,99.697
AlmaEM3_01820,BBI64_21440,96.364
AlmaEM3_01830,LA-Y3C_01820,100
AlmaEM3_01830,BBI64_21430,100
AlmaEM3_01830,BB01_16850,100
AlmaEM3_01830,BB08-1_01860,98.958
AlmaEM3_01840,LA-Y3C_01830,100
AlmaEM3_01840,BBI64_21420,100
AlmaEM3_01840,BB08-1_01870,100
AlmaEM3_01840,BB01_16840,100
AlmaEM3_01850,LA-Y3C_01840,100
AlmaEM3_01850,BBI64_21410,100
AlmaEM3_01850,BB08-1_01880,100
AlmaEM3_01850,BB01_16830,100
AlmaEM3_01860,LA-Y3C_01850,100
AlmaEM3_01860,BBI64_21400,100
AlmaEM3_01860,BB01_16820,100
AlmaEM3_01860,BB08-1_01890,99.903
AlmaEM3_01870,LA-Y3C_01860,100
AlmaEM3_01870,BBI64_21390,100
AlmaEM3_01870,BB08-1_01900,100
AlmaEM3_01870,BB01_16810,100
AlmaEM3_01880,LA-Y3C_01870,100
AlmaEM3_01880,BBI64_21380,100
AlmaEM3_01880,BB08-1_01910,100
AlmaEM3_01880,BB01_16800,100
AlmaEM3_01890,LA-Y3C_01880,100
AlmaEM3_01890,BBI64_21370,100
AlmaEM3_01890,BB08-1_01920,100
AlmaEM3_01890,BB01_16790,100
AlmaEM3_01910,LA-Y3C_01900,100
AlmaEM3_01910,BBI64_21350,100
AlmaEM3_01910,BB08-1_01940,100
AlmaEM3_01910,BB01_16770,100
AlmaEM3_01920,LA-Y3C_01910,100
AlmaEM3_01920,BBI64_21340,100
AlmaEM3_01920,BB08-1_01950,100
AlmaEM3_01920,BB01_16760,100
AlmaEM3_01940,LA-Y3C_01930,100
AlmaEM3_01940,BBI64_21320,100
AlmaEM3_01940,BB01_16740,100
AlmaEM3_01940,BB08-1_01970,100
AlmaEM3_01940,BB08-1_01970,100
AlmaEM3_01940,LA-Y3C_01940,100
AlmaEM3_01940,BBI64_21310,100
AlmaEM3_01940,BB08-1_01980,100
AlmaEM3_01940,BB01_16730,100
AlmaEM3_01950,LA-Y3C_01940,100
AlmaEM3_01950,BBI64_21310,100
AlmaEM3_01950,BB08-1_01980,100
AlmaEM3_01950,BB01_16730,100
AlmaEM3_01950,LA-Y3C_01930,100
AlmaEM3_01950,BBI64_21320,100
AlmaEM3_01950,BB08-1_01970,100
AlmaEM3_01950,BB01_16740,100
AlmaEM3_01960,LA-Y3C_01950,100
AlmaEM3_01960,BBI64_21300,100
AlmaEM3_01960,BB08-1_01990,100
AlmaEM3_01960,BB01_16720,100
AlmaEM3_01970,LA-Y3C_01960,100
AlmaEM3_01970,BBI64_21290,100
AlmaEM3_01970,BB08-1_02000,100
AlmaEM3_01970,BB01_16710,100
AlmaEM3_01980,LA-Y3C_01970,100
AlmaEM3_01980,BBI64_21280,100
AlmaEM3_01980,BB08-1_02010,100
AlmaEM3_01980,BB01_16700,100
AlmaEM3_01990,LA-Y3C_01980,100
AlmaEM3_01990,BBI64_21270,100
AlmaEM3_01990,BB08-1_02020,100
AlmaEM3_01990,BB01_16690,100
AlmaEM3_02000,LA-Y3C_01990,100
AlmaEM3_02000,BBI64_21260,100
AlmaEM3_02000,BB08-1_02030,100
AlmaEM3_02000,BB01_16680,100
AlmaEM3_02020,LA-Y3C_02010,100
AlmaEM3_02020,BBI64_21240,100
AlmaEM3_02020,BB08-1_02050,100
AlmaEM3_02020,BB01_16660,100
AlmaEM3_02030,LA-Y3C_02020,100
AlmaEM3_02030,BBI64_21230,100
AlmaEM3_02030,BB08-1_02060,100
AlmaEM3_02030,BB01_16650,100
AlmaEM3_02040,LA-Y3C_02030,100
AlmaEM3_02040,BB01_16640,100
AlmaEM3_02040,BB08-1_02070,99.878
AlmaEM3_02050,LA-Y3C_02040,100
AlmaEM3_02050,BBI64_21200,100
AlmaEM3_02050,BB08-1_02080,100
AlmaEM3_02050,BB01_16630,100
AlmaEM3_02060,LA-Y3C_02050,100
AlmaEM3_02060,BBI64_21190,100
AlmaEM3_02060,BB08-1_02090,100
AlmaEM3_02060,BB01_16620,100
AlmaEM3_02070,LA-Y3C_02060,100
AlmaEM3_02070,BBI64_21180,100
AlmaEM3_02070,BB08-1_02100,100
AlmaEM3_02070,BB01_16610,100
AlmaEM3_02080,LA-Y3C_02070,100
AlmaEM3_02080,BBI64_21170,100
AlmaEM3_02080,BB08-1_02110,100
AlmaEM3_02080,BB01_16600,100
AlmaEM3_02090,LA-Y3C_02080,100
AlmaEM3_02090,BBI64_21160,100
AlmaEM3_02090,BB08-1_02120,100
AlmaEM3_02090,BB01_16590,100
AlmaEM3_02110,LA-Y3C_02100,100
AlmaEM3_02110,BBI64_21140,100
AlmaEM3_02110,BB08-1_02140,100
AlmaEM3_02110,BB01_16570,100
AlmaEM3_02120,LA-Y3C_02110,100
AlmaEM3_02120,BBI64_21130,100
AlmaEM3_02120,BB08-1_02150,100
AlmaEM3_02120,BB01_16560,100
AlmaEM3_02130,LA-Y3C_02120,100
AlmaEM3_02130,BBI64_21120,100
AlmaEM3_02130,BB08-1_02160,100
AlmaEM3_02130,BB01_16550,100
AlmaEM3_02140,LA-Y3C_02130,100
AlmaEM3_02140,BBI64_21110,100
AlmaEM3_02140,BB08-1_02170,100
AlmaEM3_02140,BB01_16540,100
AlmaEM3_02150,LA-Y3C_02140,100
AlmaEM3_02150,BBI64_21100,100
AlmaEM3_02150,BB08-1_02180,100
AlmaEM3_02150,BB01_16530,100
AlmaEM3_02160,LA-Y3C_02150,100
AlmaEM3_02160,BB08-1_02190,100
AlmaEM3_02160,BB01_16520,100
AlmaEM3_02160,BBI64_21090,100
AlmaEM3_02170,LA-Y3C_02160,100
AlmaEM3_02170,BBI64_21080,100
AlmaEM3_02170,BB08-1_02200,100
AlmaEM3_02170,BB01_16510,100
AlmaEM3_02180,LA-Y3C_02170,100
AlmaEM3_02180,BBI64_21070,100
AlmaEM3_02180,BB01_16500,100
AlmaEM3_02180,BB08-1_02210,99.952
AlmaEM3_02180,BBI64_02730,100
AlmaEM3_02180,BBI64_02730,99.482
AlmaEM3_02200,LA-Y3C_02190,100
AlmaEM3_02200,BBI64_21050,100
AlmaEM3_02200,BB08-1_02230,100
AlmaEM3_02200,BB01_16480,100
AlmaEM3_02210,LA-Y3C_02210,100
AlmaEM3_02210,BBI64_21030,100
AlmaEM3_02210,BB01_16470,100
AlmaEM3_02210,BB08-1_02250,99.803
AlmaEM3_02210,BBI64_21020,100
AlmaEM3_02210,BB08-1_02260,100
AlmaEM3_02210,BB01_16460,100
AlmaEM3_02220,BBI64_21020,100
AlmaEM3_02220,BB08-1_02260,100
AlmaEM3_02220,BB01_16460,100
AlmaEM3_02220,LA-Y3C_02210,100
AlmaEM3_02220,BBI64_21030,100
AlmaEM3_02220,BB08-1_02250,100
AlmaEM3_02220,BB01_16470,100
AlmaEM3_02230,BBI64_21010,100
AlmaEM3_02230,BB01_16450,100
AlmaEM3_02230,LA-Y3C_02250,99.813
AlmaEM3_02230,BB08-1_02280,99.813
AlmaEM3_02240,LA-Y3C_02260,100
AlmaEM3_02240,BBI64_21000,100
AlmaEM3_02240,BB08-1_02290,100
AlmaEM3_02240,BB01_16440,100
AlmaEM3_02250,LA-Y3C_02270,100
AlmaEM3_02250,BBI64_20990,100
AlmaEM3_02250,BB08-1_02310,100
AlmaEM3_02250,BB01_16430,100
AlmaEM3_02260,LA-Y3C_02280,100
AlmaEM3_02260,BB08-1_02320,100
AlmaEM3_02260,BB01_16420,100
AlmaEM3_02270,LA-Y3C_02290,100
AlmaEM3_02270,BBI64_20980,100
AlmaEM3_02270,BB08-1_02330,100
AlmaEM3_02270,BB01_16410,100
AlmaEM3_02280,LA-Y3C_02300,100
AlmaEM3_02280,BBI64_20970,100
AlmaEM3_02280,BB08-1_02340,100
AlmaEM3_02280,BB01_16400,100
AlmaEM3_02290,LA-Y3C_02310,100
AlmaEM3_02290,BBI64_20960,100
AlmaEM3_02290,BB08-1_02350,100
AlmaEM3_02290,BB01_16390,100
AlmaEM3_02300,LA-Y3C_02320,100
AlmaEM3_02300,BBI64_20950,100
AlmaEM3_02300,BB08-1_02360,100
AlmaEM3_02300,BB01_16380,100
AlmaEM3_02310,BBI64_20940,100
AlmaEM3_02310,BB01_16370,100
AlmaEM3_02310,LA-Y3C_02330,99.945
AlmaEM3_02310,BB08-1_02370,99.945
AlmaEM3_02320,BBI64_20930,100
AlmaEM3_02320,BB01_16360,100
AlmaEM3_02320,LA-Y3C_02340,99.034
AlmaEM3_02320,BB08-1_02380,99.034
AlmaEM3_02330,BBI64_20920,100
AlmaEM3_02330,BB08-1_02390,100
AlmaEM3_02330,BB01_16350,100
AlmaEM3_02330,LA-Y3C_02350,99.054
AlmaEM3_02340,LA-Y3C_02360,100
AlmaEM3_02340,BB01_16340,100
AlmaEM3_02340,BB08-1_02400,99.867
AlmaEM3_02340,BBI64_20910,99.855
AlmaEM3_02350,LA-Y3C_02370,100
AlmaEM3_02350,BBI64_20900,100
AlmaEM3_02350,BB01_16330,100
AlmaEM3_02350,BB08-1_02410,99.247
AlmaEM3_02360,LA-Y3C_02380,100
AlmaEM3_02360,BBI64_20890,100
AlmaEM3_02360,BB01_16320,100
AlmaEM3_02360,BB08-1_02420,98.874
AlmaEM3_02370,LA-Y3C_02390,100
AlmaEM3_02370,BBI64_20880,100
AlmaEM3_02370,BB08-1_02430,100
AlmaEM3_02370,BB01_16310,100
AlmaEM3_02380,BBI64_20870,100
AlmaEM3_02380,BB08-1_02440,100
AlmaEM3_02380,BB01_16300,100
AlmaEM3_02380,LA-Y3C_02400,99.89
AlmaEM3_02390,BB08-1_02450,100
AlmaEM3_02390,BB01_16290,100
AlmaEM3_02390,BBI64_20860,99.217
AlmaEM3_02390,LA-Y3C_02410,99.145
AlmaEM3_02400,BBI64_20850,100
AlmaEM3_02400,BB08-1_02460,100
AlmaEM3_02400,BB01_16280,100
AlmaEM3_02400,LA-Y3C_02420,99.852
AlmaEM3_02410,BBI64_20840,100
AlmaEM3_02410,BB08-1_02470,100
AlmaEM3_02410,BB01_16270,100
AlmaEM3_02410,LA-Y3C_02430,99.167
AlmaEM3_02420,BBI64_20830,100
AlmaEM3_02420,BB08-1_02480,100
AlmaEM3_02420,BB01_16260,100
AlmaEM3_02420,LA-Y3C_02440,97.087
AlmaEM3_02430,LA-Y3C_02450,100
AlmaEM3_02430,BBI64_20820,100
AlmaEM3_02430,BB08-1_02490,100
AlmaEM3_02430,BB01_16250,100
AlmaEM3_02430,LA-Y3C_02470,88.35
AlmaEM3_02430,BBI64_20800,88.35
AlmaEM3_02430,BB08-1_02510,88.35
AlmaEM3_02430,BB01_16230,88.35
AlmaEM3_02440,LA-Y3C_02460,100
AlmaEM3_02440,BBI64_20810,100
AlmaEM3_02440,BB08-1_02500,100
AlmaEM3_02440,BB01_16240,100
AlmaEM3_02450,BBI64_20800,100
AlmaEM3_02450,BB08-1_02510,100
AlmaEM3_02450,BB01_16230,100
AlmaEM3_02450,LA-Y3C_02470,99.676
AlmaEM3_02450,LA-Y3C_02450,88.35
AlmaEM3_02450,BBI64_20820,88.35
AlmaEM3_02450,BB08-1_02490,88.35
AlmaEM3_02450,BB01_16250,88.35
AlmaEM3_02470,LA-Y3C_02490,99.962
AlmaEM3_02470,BB08-1_02530,99.886
AlmaEM3_02470,BBI64_19200,96.391
AlmaEM3_02470,LA-Y3C_03620,96.353
AlmaEM3_02470,BB08-1_03640,96.277
AlmaEM3_02470,BBI64_29840,96.253
AlmaEM3_02470,BBI64_20770,100
AlmaEM3_02470,BB01_24450,100
AlmaEM3_02470,BBI64_20780,99.826
AlmaEM3_02480,BBI64_20760,100
AlmaEM3_02480,BB01_15260,100
AlmaEM3_02480,LA-Y3C_02500,99.411
AlmaEM3_02480,BB08-1_02540,98.99
AlmaEM3_02490,BB01_15270,100
AlmaEM3_02490,LA-Y3C_02510,99.479
AlmaEM3_02490,BBI64_20750,99.479
AlmaEM3_02490,BB08-1_02550,99.479
AlmaEM3_02500,BB08-1_02560,100
AlmaEM3_02500,BB01_15280,100
AlmaEM3_02500,LA-Y3C_02520,99.841
AlmaEM3_02500,BBI64_20730,99.841
AlmaEM3_02510,LA-Y3C_02530,100
AlmaEM3_02510,BBI64_20720,100
AlmaEM3_02510,BB01_15290,100
AlmaEM3_02510,BB08-1_02570,99.468
AlmaEM3_02520,LA-Y3C_02540,100
AlmaEM3_02520,BB08-1_02580,100
AlmaEM3_02520,BB01_15300,100
AlmaEM3_02520,BBI64_20710,100
AlmaEM3_02530,BB01_15310,100
AlmaEM3_02530,LA-Y3C_02550,99.952
AlmaEM3_02530,BBI64_20700,99.952
AlmaEM3_02530,BB08-1_02590,99.952
AlmaEM3_02540,LA-Y3C_02560,100
AlmaEM3_02540,BBI64_20690,100
AlmaEM3_02540,BB08-1_02600,100
AlmaEM3_02540,BB01_15320,100
AlmaEM3_02550,LA-Y3C_02570,100
AlmaEM3_02550,BBI64_20680,100
AlmaEM3_02550,BB08-1_02610,100
AlmaEM3_02550,BB01_15330,100
AlmaEM3_02560,BB01_15340,100
AlmaEM3_02560,BB08-1_02620,99.781
AlmaEM3_02560,LA-Y3C_02580,99.415
AlmaEM3_02560,BBI64_20670,99.196
AlmaEM3_02570,LA-Y3C_02590,100
AlmaEM3_02570,BBI64_20660,100
AlmaEM3_02570,BB01_15350,100
AlmaEM3_02570,BB08-1_02630,99.91
AlmaEM3_02580,BBI64_20650,100
AlmaEM3_02580,BB01_15360,100
AlmaEM3_02580,BB08-1_02640,99.213
AlmaEM3_02580,LA-Y3C_02600,98.688
AlmaEM3_02590,BBI64_20640,100
AlmaEM3_02590,BB01_15370,100
AlmaEM3_02590,LA-Y3C_02610,99.79
AlmaEM3_02590,BB08-1_02650,99.79
AlmaEM3_02600,BBI64_20630,100
AlmaEM3_02600,BB01_15380,100
AlmaEM3_02600,LA-Y3C_02620,98.907
AlmaEM3_02600,BB08-1_02660,98.907
AlmaEM3_02610,LA-Y3C_02630,100
AlmaEM3_02610,BB08-1_02670,100
AlmaEM3_02610,BB01_15390,100
AlmaEM3_02610,BBI64_20620,99.931
AlmaEM3_02620,LA-Y3C_02640,100
AlmaEM3_02620,BBI64_20610,100
AlmaEM3_02620,BB01_15400,100
AlmaEM3_02620,BB08-1_02680,99.889
AlmaEM3_02630,BBI64_20600,100
AlmaEM3_02630,BB08-1_02690,100
AlmaEM3_02630,BB01_15410,100
AlmaEM3_02630,LA-Y3C_02650,99.942
AlmaEM3_02640,LA-Y3C_02660,100
AlmaEM3_02640,BB01_15420,100
AlmaEM3_02650,LA-Y3C_02670,100
AlmaEM3_02650,BBI64_20590,100
AlmaEM3_02650,BB01_15430,100
AlmaEM3_02660,LA-Y3C_02680,100
AlmaEM3_02660,BBI64_20580,100
AlmaEM3_02660,BB01_15440,100
AlmaEM3_02660,LA-Y3C_02690,100
AlmaEM3_02660,BBI64_20570,100
AlmaEM3_02660,BB08-1_02700,100
AlmaEM3_02660,BB01_15450,100
AlmaEM3_02670,BBI64_20570,100
AlmaEM3_02670,BB01_15450,100
AlmaEM3_02670,LA-Y3C_02690,99.927
AlmaEM3_02670,BB08-1_02700,99.927
AlmaEM3_02670,LA-Y3C_02680,100
AlmaEM3_02670,BBI64_20580,100
AlmaEM3_02670,BB01_15440,100
AlmaEM3_02680,LA-Y3C_02700,100
AlmaEM3_02680,BBI64_20560,100
AlmaEM3_02680,BB08-1_02710,100
AlmaEM3_02680,BB01_15460,100
AlmaEM3_02690,LA-Y3C_02710,100
AlmaEM3_02690,BBI64_20550,100
AlmaEM3_02690,BB08-1_02720,100
AlmaEM3_02690,BB01_15470,100
AlmaEM3_02700,BB01_15480,100
AlmaEM3_02700,BBI64_20540,99.731
AlmaEM3_02700,BB08-1_02730,99.654
AlmaEM3_02700,LA-Y3C_02720,99.578
AlmaEM3_02720,BB01_15500,100
AlmaEM3_02720,BBI64_20520,99.342
AlmaEM3_02720,LA-Y3C_02740,98.684
AlmaEM3_02720,BB08-1_02750,98.684
AlmaEM3_02730,LA-Y3C_02750,100
AlmaEM3_02730,BB08-1_02760,100
AlmaEM3_02730,BB01_15510,100
AlmaEM3_02730,BBI64_20510,95.906
AlmaEM3_02740,BB01_15520,100
AlmaEM3_02740,BB08-1_02770,99.708
AlmaEM3_02740,LA-Y3C_02760,98.83
AlmaEM3_02740,BBI64_20510,98.465
AlmaEM3_02750,BB01_15530,100
AlmaEM3_02750,LA-Y3C_02770,99.688
AlmaEM3_02750,BBI64_20500,99.688
AlmaEM3_02750,BB08-1_02780,99.688
AlmaEM3_02760,BB01_15540,100
AlmaEM3_02760,BBI64_20490,99.733
AlmaEM3_02760,BB08-1_02790,99.733
AlmaEM3_02760,LA-Y3C_02780,96.8
AlmaEM3_02770,BB01_15550,100
AlmaEM3_02770,LA-Y3C_02790,99.723
AlmaEM3_02770,BBI64_20480,99.723
AlmaEM3_02770,BB08-1_02800,99.631
AlmaEM3_02780,BBI64_20470,100
AlmaEM3_02780,BB01_15560,100
AlmaEM3_02780,BB08-1_02810,99.764
AlmaEM3_02780,LA-Y3C_02800,100
AlmaEM3_02790,BBI64_20460,100
AlmaEM3_02790,BB08-1_02820,100
AlmaEM3_02790,BB01_15570,100
AlmaEM3_02790,LA-Y3C_02810,99.86
AlmaEM3_02800,LA-Y3C_02820,100
AlmaEM3_02800,BB01_15580,100
AlmaEM3_02800,BBI64_20450,99.61
AlmaEM3_02800,BB08-1_02830,99.415
AlmaEM3_02810,LA-Y3C_02830,100
AlmaEM3_02810,BBI64_20440,100
AlmaEM3_02810,BB01_15590,100
AlmaEM3_02810,BB08-1_02840,99.517
AlmaEM3_02820,LA-Y3C_02840,100
AlmaEM3_02820,BBI64_20430,100
AlmaEM3_02820,BB08-1_02850,100
AlmaEM3_02820,BB01_15600,100
AlmaEM3_02830,LA-Y3C_02850,100
AlmaEM3_02830,BBI64_20420,100
AlmaEM3_02830,BB01_15610,100
AlmaEM3_02830,BB08-1_02860,99.846
AlmaEM3_02840,LA-Y3C_02860,100
AlmaEM3_02840,BBI64_20410,100
AlmaEM3_02840,BB08-1_02870,100
AlmaEM3_02840,BB01_15620,100
AlmaEM3_02850,LA-Y3C_02870,100
AlmaEM3_02850,BB08-1_02880,100
AlmaEM3_02850,BB01_15630,100
AlmaEM3_02850,BBI64_20400,99.867
AlmaEM3_02860,LA-Y3C_02880,100
AlmaEM3_02860,BBI64_20390,100
AlmaEM3_02860,BB08-1_02890,100
AlmaEM3_02860,BB01_15640,100
AlmaEM3_02880,LA-Y3C_02900,100
AlmaEM3_02880,BBI64_20370,100
AlmaEM3_02880,BB01_15660,100
AlmaEM3_02880,BB08-1_02910,99.751
AlmaEM3_02890,BB01_15670,100
AlmaEM3_02890,LA-Y3C_02910,99.82
AlmaEM3_02890,BBI64_20360,99.82
AlmaEM3_02890,BB08-1_02920,99.82
AlmaEM3_02900,LA-Y3C_02920,100
AlmaEM3_02900,BBI64_20350,100
AlmaEM3_02900,BB08-1_02930,100
AlmaEM3_02900,BB01_15680,100
AlmaEM3_02910,BB01_15690,100
AlmaEM3_02910,BB08-1_02940,99.541
AlmaEM3_02910,LA-Y3C_02930,99.465
AlmaEM3_02910,BBI64_20340,99.465
AlmaEM3_02920,BB01_15700,100
AlmaEM3_02920,LA-Y3C_02940,99.621
AlmaEM3_02920,BBI64_20330,99.621
AlmaEM3_02920,BB08-1_02950,99.432
AlmaEM3_02930,BB01_15710,100
AlmaEM3_02930,LA-Y3C_02950,99.925
AlmaEM3_02930,BBI64_20320,99.925
AlmaEM3_02930,BB08-1_02960,99.925
AlmaEM3_02940,BBI64_20310,100
AlmaEM3_02940,BB01_15720,100
AlmaEM3_02940,LA-Y3C_02960,99.955
AlmaEM3_02940,BB08-1_02970,99.955
AlmaEM3_02950,LA-Y3C_02970,100
AlmaEM3_02950,BBI64_20300,100
AlmaEM3_02950,BB08-1_02980,100
AlmaEM3_02950,BB01_15730,100
AlmaEM3_02960,LA-Y3C_02980,100
AlmaEM3_02960,BBI64_20290,100
AlmaEM3_02960,BB08-1_02990,100
AlmaEM3_02960,BB01_15740,100
AlmaEM3_02970,LA-Y3C_02990,100
AlmaEM3_02970,BBI64_20280,100
AlmaEM3_02970,BB08-1_03000,100
AlmaEM3_02970,BB01_15750,100
AlmaEM3_02980,LA-Y3C_03000,100
AlmaEM3_02980,BBI64_20270,100
AlmaEM3_02980,BB08-1_03010,100
AlmaEM3_02980,BB01_15760,100
AlmaEM3_02990,LA-Y3C_03010,100
AlmaEM3_02990,BBI64_20260,100
AlmaEM3_02990,BB01_15770,100
AlmaEM3_02990,BB08-1_03020,99.953
AlmaEM3_03000,LA-Y3C_03020,100
AlmaEM3_03000,BBI64_20250,100
AlmaEM3_03000,BB08-1_03030,100
AlmaEM3_03000,BB01_15780,100
AlmaEM3_03010,BBI64_20240,100
AlmaEM3_03010,BB01_15790,100
AlmaEM3_03010,LA-Y3C_03030,99.931
AlmaEM3_03010,BB08-1_03040,98.903
AlmaEM3_03020,LA-Y3C_03040,100
AlmaEM3_03020,BBI64_20230,100
AlmaEM3_03020,BB01_15800,100
AlmaEM3_03020,BB08-1_03050,98.98
AlmaEM3_03030,LA-Y3C_03050,100
AlmaEM3_03030,BBI64_20220,100
AlmaEM3_03030,BB01_15810,100
AlmaEM3_03030,BB08-1_03060,98.785
AlmaEM3_03040,BB01_15820,100
AlmaEM3_03040,BBI64_20210,99.775
AlmaEM3_03040,LA-Y3C_03060,99.7
AlmaEM3_03040,BB08-1_03070,99.55
AlmaEM3_03050,LA-Y3C_03070,100
AlmaEM3_03050,BB08-1_03080,100
AlmaEM3_03050,BB01_15830,100
AlmaEM3_03050,BBI64_20200,99.248
AlmaEM3_03060,BB01_15840,100
AlmaEM3_03060,LA-Y3C_03080,98.42
AlmaEM3_03060,BBI64_20190,98.42
AlmaEM3_03060,BB08-1_03090,98.42
AlmaEM3_03070,BB08-1_03100,100
AlmaEM3_03070,BB01_15850,100
AlmaEM3_03070,LA-Y3C_03090,99.927
AlmaEM3_03070,BBI64_20180,99.563
AlmaEM3_03080,LA-Y3C_03100,100
AlmaEM3_03080,BB08-1_03110,100
AlmaEM3_03080,BB01_15860,100
AlmaEM3_03080,BBI64_20170,99.712
AlmaEM3_03090,BBI64_20160,100
AlmaEM3_03090,BB01_15870,100
AlmaEM3_03090,LA-Y3C_03110,98.062
AlmaEM3_03100,BB01_15880,100
AlmaEM3_03100,BBI64_20150,99.842
AlmaEM3_03100,BB08-1_03130,99.842
AlmaEM3_03100,LA-Y3C_03120,97.472
AlmaEM3_03110,BB01_15890,100
AlmaEM3_03110,LA-Y3C_03130,99.353
AlmaEM3_03110,BB08-1_03140,99.236
AlmaEM3_03110,BBI64_20140,99.878
AlmaEM3_03120,LA-Y3C_03140,100
AlmaEM3_03120,BBI64_20130,100
AlmaEM3_03120,BB01_15900,100
AlmaEM3_03120,BB08-1_03150,99.598
AlmaEM3_03130,LA-Y3C_03150,100
AlmaEM3_03130,BBI64_20120,100
AlmaEM3_03130,BB08-1_03160,100
AlmaEM3_03130,BB01_15910,100
AlmaEM3_03140,LA-Y3C_03160,100
AlmaEM3_03140,BB01_15920,100
AlmaEM3_03140,BBI64_20110,99.926
AlmaEM3_03140,BB08-1_03170,99.852
AlmaEM3_03150,LA-Y3C_03170,99.695
AlmaEM3_03150,BBI64_20100,99.651
AlmaEM3_03150,BB08-1_03180,99.521
AlmaEM3_03150,BB01_15930,99.521
AlmaEM3_03160,BB01_15940,99.843
AlmaEM3_03160,LA-Y3C_03180,99.424
AlmaEM3_03160,BBI64_20090,99.424
AlmaEM3_03160,BB08-1_03190,99.424
AlmaEM3_03170,LA-Y3C_03190,99.487
AlmaEM3_03170,BBI64_20080,99.487
AlmaEM3_03170,BB08-1_03200,99.487
AlmaEM3_03170,BB01_15950,99.487
AlmaEM3_03180,LA-Y3C_03200,99.796
AlmaEM3_03180,BBI64_20070,99.591
AlmaEM3_03180,BB01_15960,99.591
AlmaEM3_03180,BB08-1_03210,99.387
AlmaEM3_03190,LA-Y3C_03210,100
AlmaEM3_03190,BB08-1_03220,98.788
AlmaEM3_03190,BBI64_20060,98.586
AlmaEM3_03190,BB01_15970,98.586
AlmaEM3_03200,LA-Y3C_03220,100
AlmaEM3_03210,BBI64_20040,98.841
AlmaEM3_03210,BB01_15990,98.841
AlmaEM3_03210,LA-Y3C_03230,98.62
